kind,C,mode,thr,int_f1,int_lipid5,fire,apo_pdb_f1,apo_pdb_auc,apo_pdb_fire,alphafold_f1,alphafold_auc,alphafold_fire,holdout_mean
simple,1.0,blend_base25,0.9,0.9011879264224867,0.6669045917913168,0.031432325886990804,0.7286821705426356,0.7814925373134328,0.21367521367521367,0.7380952380952381,0.7866616142478212,0.2550335570469799,0.7333887043189369
simple,3.0,blend_base25,0.9,0.9011879264224867,0.6669045917913168,0.03201051248357424,0.7286821705426356,0.7776119402985076,0.2222222222222222,0.7380952380952381,0.7866616142478212,0.2550335570469799,0.7333887043189369
simple,10.0,blend_base25,0.9,0.9011879264224867,0.6669045917913168,0.03208935611038108,0.7286821705426356,0.7776119402985076,0.2222222222222222,0.7380952380952381,0.7866616142478212,0.2550335570469799,0.7333887043189369
simple,30.0,blend_base25,0.9,0.9011879264224867,0.6669045917913168,0.0321419185282523,0.7286821705426356,0.7776119402985076,0.2222222222222222,0.7380952380952381,0.7866616142478212,0.2550335570469799,0.7333887043189369
compact,1.0,blend_base50,0.95,0.9018458086479727,0.6689016788323743,0.02128777923784494,0.7213114754098361,0.7970149253731345,0.15384615384615385,0.7435897435897436,0.8569533914361501,0.1342281879194631,0.7324506094997898
compact,3.0,blend_base50,0.95,0.9018458086479727,0.6689016788323743,0.02152431011826544,0.7213114754098361,0.7970149253731345,0.15384615384615385,0.7435897435897436,0.8569533914361501,0.1342281879194631,0.7324506094997898
compact,10.0,blend_base50,0.95,0.9018458086479727,0.6689016788323743,0.021708278580814717,0.7213114754098361,0.7970149253731345,0.15384615384615385,0.7435897435897436,0.8569533914361501,0.1342281879194631,0.7324506094997898
compact,30.0,blend_base50,0.95,0.9018458086479727,0.6689016788323743,0.021734559789750328,0.7213114754098361,0.7970149253731345,0.15384615384615385,0.7435897435897436,0.8569533914361501,0.1342281879194631,0.7324506094997898
rich,0.3,blend_base50,0.95,0.9018458086479727,0.6689016788323743,0.020446780551905387,0.7213114754098361,0.797910447761194,0.1452991452991453,0.7435897435897436,0.8569533914361501,0.1342281879194631,0.7324506094997898
rich,1.0,blend_base50,0.95,0.9018458086479727,0.6689016788323743,0.021366622864651776,0.7213114754098361,0.7970149253731345,0.15384615384615385,0.7435897435897436,0.8569533914361501,0.1342281879194631,0.7324506094997898
no_base,0.1,blend_base50,0.95,0.9019374507375137,0.6689886003615492,0.018107752956636004,0.7213114754098361,0.7973134328358209,0.13675213675213677,0.7435897435897436,0.8569533914361501,0.12751677852348994,0.7324506094997898
compact,0.1,paper17,0.99,0.9000414029542507,0.6651405562281529,0.0074638633377135345,0.7272727272727273,0.801492537313433,0.042735042735042736,0.7354838709677419,0.8402804092459265,0.0738255033557047,0.7313782991202347
compact,0.3,paper17,0.99,0.8997413261636769,0.6646462554284011,0.009250985545335086,0.7272727272727273,0.8038805970149255,0.05982905982905983,0.7354838709677419,0.8366805608184918,0.087248322147651,0.7313782991202347
compact,1.0,paper17,0.99,0.8998358143526533,0.6645107435331334,0.010223390275952694,0.7272727272727273,0.8038805970149255,0.05982905982905983,0.7354838709677419,0.834785903751421,0.09395973154362416,0.7313782991202347
compact,3.0,paper17,0.99,0.8998366796206679,0.6645450012455736,0.010696452036793692,0.7272727272727273,0.8038805970149255,0.05982905982905983,0.7354838709677419,0.834785903751421,0.10067114093959731,0.7313782991202347
compact,10.0,paper17,0.99,0.8998366796206679,0.6645450012455736,0.010827858081471747,0.7272727272727273,0.8038805970149255,0.05982905982905983,0.7354838709677419,0.834785903751421,0.10067114093959731,0.7313782991202347
compact,30.0,paper17,0.99,0.8998366796206679,0.6645450012455736,0.010827858081471747,0.7272727272727273,0.8038805970149255,0.05982905982905983,0.7354838709677419,0.834785903751421,0.10067114093959731,0.7313782991202347
rich,0.03,maxlegacy,0.99,0.8996258455248308,0.6656821803324294,0.00454664914586071,0.7272727272727273,0.8005970149253732,0.017094017094017096,0.7354838709677419,0.8495642288745737,0.040268456375838924,0.7313782991202347
rich,0.1,paper17,0.99,0.9001320268011535,0.6651587160324798,0.00783180026281209,0.7272727272727273,0.801492537313433,0.042735042735042736,0.7354838709677419,0.8393330807123911,0.06711409395973154,0.7313782991202347
rich,0.3,paper17,0.99,0.8997208787548671,0.6646373089378812,0.00961892247043364,0.7272727272727273,0.8056716417910449,0.05128205128205128,0.7354838709677419,0.8366805608184918,0.087248322147651,0.7313782991202347
rich,1.0,paper17,0.99,0.8997482991807431,0.665182241256391,0.010328515111695137,0.7272727272727273,0.8038805970149255,0.05982905982905983,0.7354838709677419,0.834785903751421,0.10067114093959731,0.7313782991202347
rich,3.0,paper17,0.99,0.9000453667636811,0.6652397333761639,0.01061760840998686,0.7272727272727273,0.8032835820895522,0.07692307692307693,0.7354838709677419,0.834785903751421,0.10067114093959731,0.7313782991202347
simple,0.03,paper17,0.99,0.9004242188253611,0.6656075536527902,0.004257555847568988,0.71875,0.7495522388059701,0.07692307692307693,0.7407407407407407,0.7970822281167109,0.0738255033557047,0.7297453703703703
compact,0.1,blend_base50,0.95,0.9019664268160842,0.668853611956721,0.018423127463863338,0.7154471544715447,0.7994029850746269,0.1623931623931624,0.7435897435897436,0.8569533914361501,0.12751677852348994,0.7295184490306441
compact,0.3,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.028699080157687254,0.7154471544715447,0.7985074626865671,0.1794871794871795,0.7435897435897436,0.8480485032209171,0.20134228187919462,0.7295184490306441
compact,0.3,blend_base50,0.95,0.9019664268160842,0.668853611956721,0.02049934296977661,0.7154471544715447,0.7934328358208955,0.15384615384615385,0.7435897435897436,0.8569533914361501,0.12751677852348994,0.7295184490306441
compact,1.0,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.029724047306176084,0.7154471544715447,0.7985074626865671,0.1794871794871795,0.7435897435897436,0.8480485032209171,0.20134228187919462,0.7295184490306441
compact,3.0,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.030091984231274637,0.7154471544715447,0.7937313432835822,0.1794871794871795,0.7435897435897436,0.8527851458885942,0.19463087248322147,0.7295184490306441
compact,10.0,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.03040735873850197,0.7154471544715447,0.7937313432835822,0.1794871794871795,0.7435897435897436,0.8527851458885942,0.19463087248322147,0.7295184490306441
compact,30.0,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.030512483574244416,0.7154471544715447,0.7937313432835822,0.1794871794871795,0.7435897435897436,0.8527851458885942,0.19463087248322147,0.7295184490306441
rich,0.1,blend_base50,0.95,0.901871954244447,0.6688095521612845,0.018633377135348225,0.7154471544715447,0.7934328358208955,0.15384615384615385,0.7435897435897436,0.8569533914361501,0.12751677852348994,0.7295184490306441
rich,0.3,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.02888304862023653,0.7154471544715447,0.7985074626865671,0.1794871794871795,0.7435897435897436,0.8480485032209171,0.20134228187919462,0.7295184490306441
rich,1.0,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.02967148488830486,0.7154471544715447,0.7925373134328357,0.17094017094017094,0.7435897435897436,0.8493747631678666,0.18791946308724833,0.7295184490306441
rich,3.0,blend_base50,0.9,0.9017513360763354,0.6688576190369375,0.030249671484888305,0.7154471544715447,0.7925373134328357,0.17094017094017094,0.7435897435897436,0.8493747631678666,0.18791946308724833,0.7295184490306441
rich,10.0,blend_base50,0.9,0.9017513360763354,0.6688576190369375,0.030617608409986858,0.7154471544715447,0.7925373134328357,0.17094017094017094,0.7435897435897436,0.8493747631678666,0.18791946308724833,0.7295184490306441
rich,30.0,blend_base50,0.9,0.9017513360763354,0.6688576190369375,0.03064388961892247,0.7154471544715447,0.7925373134328357,0.17094017094017094,0.7435897435897436,0.8493747631678666,0.18791946308724833,0.7295184490306441
no_base,0.3,blend_base50,0.9,0.9017513360763354,0.6688576190369375,0.028567674113009197,0.7154471544715447,0.7925373134328357,0.17094017094017094,0.7435897435897436,0.8516483516483517,0.174496644295302,0.7295184490306441
compact,0.03,mean,0.99,0.9017134179538051,0.6676836314310961,0.0038896189224704334,0.7166666666666667,0.8020895522388061,0.017094017094017096,0.7402597402597404,0.8588480485032209,0.03355704697986577,0.7284632034632035
compact,0.03,blend_base25,0.99,0.9021739968688932,0.6680446100067918,0.0038896189224704334,0.7166666666666667,0.8017910447761194,0.017094017094017096,0.7402597402597404,0.85695339143615,0.03355704697986577,0.7284632034632035
no_base,0.03,mean,0.99,0.9017522831530209,0.6685945436236185,0.0027069645203679367,0.7166666666666667,0.8020895522388061,0.017094017094017096,0.7402597402597404,0.8561955286093217,0.020134228187919462,0.7284632034632035
no_base,0.03,blend_base25,0.99,0.9020051262171002,0.6686934718389295,0.0027069645203679367,0.7166666666666667,0.8017910447761194,0.017094017094017096,0.7402597402597404,0.8558165971959075,0.020134228187919462,0.7284632034632035
rich,3.0,blend_base50,0.95,0.9018458086479727,0.6689016788323743,0.021839684625492774,0.7213114754098361,0.7985074626865671,0.1452991452991453,0.7354838709677419,0.8522167487684729,0.14093959731543623,0.728397673188789
no_base,1.0,blend_base50,0.9,0.9017513360763354,0.6688576190369375,0.029855453350854138,0.7213114754098361,0.7982089552238807,0.17094017094017094,0.7354838709677419,0.8501326259946951,0.16778523489932887,0.728397673188789
compact,0.03,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.021892247043363993,0.7096774193548386,0.7943283582089553,0.18803418803418803,0.7435897435897436,0.836870026525199,0.19463087248322147,0.7266335814722911
compact,0.03,blend_base50,0.95,0.9019664268160842,0.668853611956721,0.014638633377135349,0.7096774193548386,0.7946268656716418,0.1282051282051282,0.7435897435897436,0.8592269799166351,0.12751677852348994,0.7266335814722911
compact,0.1,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.02659658344283837,0.7096774193548386,0.7991044776119403,0.19658119658119658,0.7435897435897436,0.8478590375142099,0.20134228187919462,0.7266335814722911
simple,3.0,blend_base50,0.99,0.9019895213434664,0.6689032031945912,0.01419185282522996,0.7096774193548386,0.7895522388059701,0.10256410256410256,0.7435897435897436,0.8493747631678666,0.1476510067114094,0.7266335814722911
simple,10.0,blend_base50,0.99,0.9019895213434664,0.6689032031945912,0.014323258869908016,0.7096774193548386,0.7895522388059701,0.10256410256410256,0.7435897435897436,0.8543008715422509,0.14093959731543623,0.7266335814722911
simple,30.0,blend_base50,0.99,0.9019895213434664,0.6689032031945912,0.014375821287779238,0.7096774193548386,0.7895522388059701,0.10256410256410256,0.7435897435897436,0.8543008715422509,0.14093959731543623,0.7266335814722911
rich,0.03,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.023180026281208934,0.7096774193548386,0.7934328358208955,0.19658119658119658,0.7435897435897436,0.8332701780977644,0.2080536912751678,0.7266335814722911
rich,0.03,blend_base50,0.95,0.901871954244447,0.6688095521612845,0.015558475689881734,0.7096774193548386,0.7946268656716418,0.13675213675213677,0.7435897435897436,0.8563849943160288,0.12080536912751678,0.7266335814722911
rich,0.1,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.02709592641261498,0.7096774193548386,0.7925373134328358,0.18803418803418803,0.7435897435897436,0.8476695718075029,0.19463087248322147,0.7266335814722911
no_base,0.03,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.02176084099868594,0.7096774193548386,0.7958208955223881,0.19658119658119658,0.7435897435897436,0.8328912466843501,0.21476510067114093,0.7266335814722911
no_base,0.03,blend_base50,0.95,0.9017603326015443,0.66871514919982,0.013850197109067017,0.7096774193548386,0.7949253731343284,0.1111111111111111,0.7435897435897436,0.8508904888215233,0.1342281879194631,0.7266335814722911
no_base,0.1,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.026228646517739818,0.7096774193548386,0.7925373134328358,0.1794871794871795,0.7435897435897436,0.8453959833270178,0.19463087248322147,0.7266335814722911
rich,0.03,mean,0.99,0.9005263810702915,0.6669493798056998,0.00454664914586071,0.7166666666666667,0.8020895522388061,0.017094017094017096,0.7354838709677419,0.8556271314892004,0.040268456375838924,0.7260752688172043
rich,0.03,blend_base25,0.99,0.9010620927756825,0.6673661387907898,0.00454664914586071,0.7166666666666667,0.8017910447761194,0.017094017094017096,0.7354838709677419,0.8548692686623721,0.040268456375838924,0.7260752688172043
no_base,10.0,blend_base50,0.95,0.9018275354638705,0.6689021646598463,0.022128777923784496,0.7166666666666667,0.7988059701492538,0.13675213675213677,0.7354838709677419,0.8558165971959076,0.12751677852348994,0.7260752688172043
no_base,30.0,blend_base50,0.95,0.9018275354638705,0.6689021646598463,0.02226018396846255,0.7166666666666667,0.7988059701492538,0.13675213675213677,0.7354838709677419,0.8558165971959076,0.12751677852348994,0.7260752688172043
compact,0.03,paper17,0.99,0.9012094793258103,0.6668651899961504,0.0038896189224704334,0.7166666666666667,0.8032835820895523,0.017094017094017096,0.7320261437908496,0.852216748768473,0.03355704697986577,0.7243464052287582
compact,0.03,blend_base50,0.99,0.9022060379062544,0.6689455505344033,0.0038896189224704334,0.7166666666666667,0.801492537313433,0.017094017094017096,0.7320261437908496,0.8558165971959075,0.03355704697986577,0.7243464052287582
rich,10.0,blend_base50,0.99,0.9018800416715942,0.668802658179135,0.010670170827858082,0.7166666666666667,0.8014925373134327,0.07692307692307693,0.7320261437908496,0.8560060629026146,0.09395973154362416,0.7243464052287582
rich,30.0,blend_base50,0.99,0.9018800416715942,0.668802658179135,0.010670170827858082,0.7166666666666667,0.8014925373134327,0.07692307692307693,0.7320261437908496,0.8560060629026146,0.09395973154362416,0.7243464052287582
no_base,0.03,paper17,0.99,0.9012403624975457,0.6684745012985458,0.0027069645203679367,0.7166666666666667,0.8032835820895523,0.017094017094017096,0.7320261437908496,0.8518378173550587,0.020134228187919462,0.7243464052287582
no_base,0.03,blend_base50,0.99,0.9022554534990516,0.6693752727993625,0.0027069645203679367,0.7166666666666667,0.801492537313433,0.017094017094017096,0.7320261437908496,0.8556271314892006,0.020134228187919462,0.7243464052287582
no_base,0.1,blend_base50,0.99,0.9021081692458418,0.6689753197138104,0.006438896189224704,0.7166666666666667,0.8017910447761194,0.042735042735042736,0.7320261437908496,0.8563849943160288,0.053691275167785234,0.7243464052287582
no_base,0.3,blend_base50,0.99,0.9021125517833919,0.6690063355050928,0.008830486202365309,0.7166666666666667,0.8011940298507463,0.05128205128205128,0.7320261437908496,0.8567639257294429,0.08053691275167785,0.7243464052287582
no_base,1.0,blend_base50,0.99,0.9017858353597713,0.6687440903456873,0.010065703022339027,0.7166666666666667,0.8011940298507463,0.05982905982905983,0.7320261437908496,0.8560060629026146,0.09395973154362416,0.7243464052287582
no_base,3.0,blend_base50,0.99,0.9018800416715942,0.668802658179135,0.010459921156373193,0.7166666666666667,0.8011940298507463,0.05982905982905983,0.7320261437908496,0.8560060629026146,0.09395973154362416,0.7243464052287582
no_base,10.0,blend_base50,0.99,0.9018800416715942,0.668802658179135,0.010722733245729303,0.7166666666666667,0.8011940298507463,0.06837606837606838,0.7320261437908496,0.8560060629026146,0.09395973154362416,0.7243464052287582
no_base,30.0,blend_base50,0.99,0.9018800416715942,0.668802658179135,0.010801576872536137,0.7166666666666667,0.8011940298507463,0.06837606837606838,0.7320261437908496,0.8560060629026146,0.09395973154362416,0.7243464052287582
simple,0.03,blend_base50,0.9,0.9017779624492556,0.66875410661673,0.021103810775295665,0.7040000000000001,0.7841791044776119,0.17094017094017094,0.7435897435897436,0.8124289503599849,0.2214765100671141,0.7237948717948719
simple,0.03,blend_base50,0.95,0.9017051393066599,0.6687453102708245,0.014218134034165572,0.7040000000000001,0.7895522388059701,0.11965811965811966,0.7435897435897436,0.8196286472148542,0.20134228187919462,0.7237948717948719
simple,0.03,blend_base50,0.99,0.9024760635312923,0.6693523120963057,0.004257555847568988,0.7040000000000001,0.7835820895522387,0.07692307692307693,0.7435897435897436,0.8399014778325123,0.0738255033557047,0.7237948717948719
simple,0.1,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.026990801576872538,0.7040000000000001,0.7886567164179104,0.20512820512820512,0.7435897435897436,0.8169761273209549,0.2214765100671141,0.7237948717948719
simple,0.1,blend_base50,0.95,0.901871954244447,0.6688095521612845,0.019842312746386332,0.7040000000000001,0.7874626865671642,0.1623931623931624,0.7435897435897436,0.8194391815081471,0.2080536912751678,0.7237948717948719
simple,0.1,blend_base50,0.99,0.9018389087333933,0.6688395838453283,0.00911957950065703,0.7040000000000001,0.7782089552238807,0.10256410256410256,0.7435897435897436,0.8471011746873817,0.11409395973154363,0.7237948717948719
simple,0.3,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.029960578186596584,0.7040000000000001,0.7886567164179104,0.21367521367521367,0.7435897435897436,0.8184918529746117,0.24161073825503357,0.7237948717948719
simple,0.3,blend_base50,0.95,0.901871954244447,0.6688095521612845,0.022864651773981604,0.7040000000000001,0.7880597014925372,0.19658119658119658,0.7435897435897436,0.8266388783630163,0.19463087248322147,0.7237948717948719
simple,0.3,blend_base50,0.99,0.9018008424600061,0.668789189816589,0.011957950065703023,0.7040000000000001,0.7832835820895523,0.09401709401709402,0.7435897435897436,0.8438802576733612,0.15436241610738255,0.7237948717948719
simple,1.0,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.031432325886990804,0.7040000000000001,0.7886567164179104,0.21367521367521367,0.7435897435897436,0.8165971959075408,0.2550335570469799,0.7237948717948719
simple,1.0,blend_base50,0.95,0.901871954244447,0.6688095521612845,0.024494086727989486,0.7040000000000001,0.7880597014925372,0.19658119658119658,0.7435897435897436,0.8319439181508147,0.18791946308724833,0.7237948717948719
simple,1.0,blend_base50,0.99,0.9019895213434664,0.6689032031945912,0.01369250985545335,0.7040000000000001,0.7832835820895523,0.10256410256410256,0.7435897435897436,0.8493747631678666,0.1476510067114094,0.7237948717948719
simple,3.0,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.03201051248357424,0.7040000000000001,0.786865671641791,0.2222222222222222,0.7435897435897436,0.8165971959075408,0.2550335570469799,0.7237948717948719
simple,3.0,blend_base50,0.95,0.901871954244447,0.6688095521612845,0.025019710906701707,0.7040000000000001,0.7886567164179104,0.21367521367521367,0.7435897435897436,0.8319439181508147,0.18791946308724833,0.7237948717948719
simple,10.0,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.03208935611038108,0.7040000000000001,0.786865671641791,0.2222222222222222,0.7435897435897436,0.8165971959075408,0.2550335570469799,0.7237948717948719
simple,10.0,blend_base50,0.95,0.901871954244447,0.6688095521612845,0.02530880420499343,0.7040000000000001,0.7886567164179104,0.21367521367521367,0.7435897435897436,0.8319439181508147,0.18791946308724833,0.7237948717948719
simple,30.0,blend_base50,0.9,0.901871954244447,0.6688095521612845,0.0321419185282523,0.7040000000000001,0.786865671641791,0.2222222222222222,0.7435897435897436,0.8165971959075408,0.2550335570469799,0.7237948717948719
simple,30.0,blend_base50,0.95,0.901871954244447,0.6688095521612845,0.02530880420499343,0.7040000000000001,0.7886567164179104,0.21367521367521367,0.7435897435897436,0.8319439181508147,0.18791946308724833,0.7237948717948719
rich,10.0,blend_base50,0.95,0.9019374507375137,0.6689886003615492,0.02202365308804205,0.7107438016528925,0.7973134328358209,0.13675213675213677,0.7354838709677419,0.8522167487684729,0.14093959731543623,0.7231138363103172
rich,30.0,blend_base50,0.95,0.9019374507375137,0.6689886003615492,0.02204993429697766,0.7107438016528925,0.7973134328358209,0.13675213675213677,0.7354838709677419,0.8522167487684729,0.14093959731543623,0.7231138363103172
no_base,0.3,blend_base50,0.95,0.9018275354638705,0.6689021646598463,0.020105124835742443,0.7107438016528925,0.7958208955223882,0.1452991452991453,0.7354838709677419,0.8558165971959076,0.12080536912751678,0.7231138363103172
no_base,1.0,blend_base50,0.95,0.9018275354638705,0.6689021646598463,0.021392904073587383,0.7107438016528925,0.7958208955223882,0.1452991452991453,0.7354838709677419,0.8558165971959076,0.12751677852348994,0.7231138363103172
no_base,3.0,blend_base50,0.9,0.9016414668308638,0.6687711833352346,0.03032851511169514,0.7107438016528925,0.7970149253731345,0.1623931623931624,0.7354838709677419,0.8510799545282304,0.174496644295302,0.7231138363103172
no_base,3.0,blend_base50,0.95,0.9018275354638705,0.6689021646598463,0.021865965834428385,0.7107438016528925,0.7958208955223882,0.1452991452991453,0.7354838709677419,0.8558165971959076,0.12751677852348994,0.7231138363103172
no_base,10.0,blend_base50,0.9,0.9016414668308638,0.6687711833352346,0.030696452036793692,0.7107438016528925,0.7970149253731345,0.1623931623931624,0.7354838709677419,0.8510799545282304,0.174496644295302,0.7231138363103172
no_base,30.0,blend_base50,0.9,0.9016414668308638,0.6687711833352346,0.030801576872536138,0.7107438016528925,0.7970149253731345,0.1623931623931624,0.7354838709677419,0.8510799545282304,0.174496644295302,0.7231138363103172
compact,0.1,blend_base50,0.99,0.9020558841988359,0.6688800049120264,0.0074638633377135345,0.7166666666666667,0.8017910447761194,0.042735042735042736,0.7272727272727274,0.8556271314892004,0.0738255033557047,0.721969696969697
compact,0.3,blend_base50,0.99,0.901923420901537,0.6687221650549756,0.009250985545335086,0.7166666666666667,0.8011940298507463,0.05982905982905983,0.7272727272727274,0.8552482000757863,0.087248322147651,0.721969696969697
compact,1.0,blend_base50,0.99,0.901807620035736,0.66858520280739,0.010223390275952694,0.7166666666666667,0.8011940298507463,0.05982905982905983,0.7272727272727274,0.8550587343690792,0.09395973154362416,0.721969696969697
compact,3.0,blend_base50,0.99,0.901807620035736,0.66858520280739,0.010696452036793692,0.7166666666666667,0.8011940298507463,0.05982905982905983,0.7272727272727274,0.854490337248958,0.10067114093959731,0.721969696969697
compact,10.0,blend_base50,0.99,0.901807620035736,0.66858520280739,0.010827858081471747,0.7166666666666667,0.8011940298507463,0.05982905982905983,0.7272727272727274,0.854490337248958,0.10067114093959731,0.721969696969697
compact,30.0,blend_base50,0.99,0.901807620035736,0.66858520280739,0.010827858081471747,0.7166666666666667,0.8011940298507463,0.05982905982905983,0.7272727272727274,0.854490337248958,0.10067114093959731,0.721969696969697
rich,0.03,paper17,0.99,0.899814995860767,0.666302620162316,0.00454664914586071,0.7166666666666667,0.8032835820895523,0.017094017094017096,0.7272727272727274,0.8427434634331187,0.040268456375838924,0.721969696969697
rich,0.03,blend_base50,0.99,0.9019045208542219,0.6688301713090461,0.00454664914586071,0.7166666666666667,0.801492537313433,0.017094017094017096,0.7272727272727274,0.854679802955665,0.040268456375838924,0.721969696969697
rich,0.1,blend_base50,0.99,0.9020558841988359,0.6688800049120264,0.00783180026281209,0.7166666666666667,0.8017910447761194,0.042735042735042736,0.7272727272727274,0.8554376657824935,0.06711409395973154,0.721969696969697
rich,0.3,blend_base50,0.99,0.901807620035736,0.66858520280739,0.00961892247043364,0.7166666666666667,0.8017910447761194,0.05128205128205128,0.7272727272727274,0.8552482000757863,0.087248322147651,0.721969696969697
rich,1.0,blend_base50,0.99,0.9017875092040617,0.6687404298560967,0.010328515111695137,0.7166666666666667,0.8011940298507463,0.05982905982905983,0.7272727272727274,0.854490337248958,0.10067114093959731,0.721969696969697
rich,3.0,blend_base50,0.99,0.9018800416715942,0.668802658179135,0.01061760840998686,0.7166666666666667,0.8014925373134327,0.07692307692307693,0.7272727272727274,0.854490337248958,0.10067114093959731,0.721969696969697
